,Name,Author
224,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-1990-wms-f3893d67,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
225,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2001-wfs-e8c19cf6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
226,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2001-wms-ae93b463,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
227,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2005-wfs-80000b32,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
228,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2005-wms-c7382a60,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
229,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2010-wfs-9d870838,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
230,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2010-wms-1d643d82,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
231,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2015-wfs-c3a06ec6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
232,blockkarte-1-50-000-isu50-raumbezug-umweltatlas-2015-wms-17dc8d63,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
233,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2005-wfs-1136e571,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
234,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2005-wms-4c588a9a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
235,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2010-wfs-ba82f90f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
236,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2010-wms-c5adcc9d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
237,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2015-wfs-91dad273,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
238,blockkarte-1-5-000-isu5-raumbezug-umweltatlas-2015-wms-0d51945a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
239,blockkarte-1-5000-isu5-wms-e08464c4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
240,blockkarte-1-5-000-strassenflachen-isu5-raumbezug-umweltatlas-2015-wfs-054981ba,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
241,bodenarten-1990-umweltatlas-wms-a7b88929,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
242,bodenarten-2010-umweltatlas-wms-64499d69,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
243,bodengesellschaften-2005-umweltatlas-wfs-3227570a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
244,bodengesellschaften-2005-umweltatlas-wms-7aa7334f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
245,bodengesellschaften-2010-umweltatlas-wms-97a44929,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
246,bodengesellschaften-2015-umweltatlas-wms-7854928f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
247,bodengesellschaften-und-bodenarten-2015-umweltatlas-wfs-714b139a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
248,bodenleitwerte-01-07-1990-wms-fb71ebf7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
249,bodenrichtwerte-01-01-2008-wfs-ec6a4afb,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
250,bodenrichtwerte-01-01-2008-wms-a688d013,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
251,bodenrichtwerte-01-01-2009-wfs-600d2bca,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
252,bodenrichtwerte-01-01-2009-wms-f7d19210,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
253,bodenrichtwerte-01-01-2010-wfs-fb1f6769,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
254,bodenrichtwerte-01-01-2010-wms-22b5afae,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
255,bodenrichtwerte-01-01-2011-wfs-ba0dc689,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
256,bodenrichtwerte-01-01-2011-wms-0d4c466d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
257,bodenrichtwerte-01-01-2012-wfs-e2aebc33,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
258,bodenrichtwerte-01-01-2012-wms-bb984b7f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
259,bodenrichtwerte-01-01-2013-wfs-c3f7935d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
260,bodenrichtwerte-01-01-2013-wms-743e3a3b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
261,bodenrichtwerte-01-01-2014-wfs-264e9ed7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
262,bodenrichtwerte-01-01-2014-wms-765b4646,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
263,bodenrichtwerte-01-01-2015-wfs-e16d9ad0,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
264,bodenrichtwerte-01-01-2015-wms-a1eada85,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
265,bodenrichtwerte-01-01-2016-wfs-460a8256,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
266,bodenrichtwerte-01-01-2016-wms-b1627d8f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
267,bodenrichtwerte-01-01-2017-wfs-747d6271,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
268,bodenrichtwerte-01-01-2017-wms-3f0fd054,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
269,bodenrichtwerte-01-01-2018-wfs-8a584aeb,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
270,bodenrichtwerte-01-01-2018-wms-91f37905,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
271,bodenrichtwerte-01-01-2019-wms-725488dd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
272,bodenrichtwerte-31-12-1964-wms-a18388b0,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
273,bodenrichtwerte-31-12-1966-wms-6866c8a2,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
274,bodenrichtwerte-31-12-1968-wms-87b5f775,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
275,bodenrichtwerte-31-12-1970-wms-228e5cad,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
276,bodenrichtwerte-31-12-1972-atom-c8b52239,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
277,bodenrichtwerte-31-12-1972-wms-c871c35e,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
278,bodenrichtwerte-31-12-1974-wms-f1a5740c,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
279,bodenrichtwerte-31-12-1976-wms-95232845,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
280,bodenrichtwerte-31-12-1978-wms-3a0fb6c8,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
281,bodenrichtwerte-31-12-1980-wms-c372a91f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
282,bodenrichtwerte-31-12-1982-wms-c4ca93b9,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
283,bodenrichtwerte-31-12-1984-wms-9f281ae3,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
284,bodenrichtwerte-31-12-1986-wms-18a3a130,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
285,bodenrichtwerte-31-12-1988-wms-e6d9efdb,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
286,bodenrichtwerte-31-12-1990-wms-78eb5b13,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
287,bodenrichtwerte-31-12-1992-wms-f49f8c40,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
288,bodenrichtwerte-31-12-1994-wms-3bb2287d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
289,breitbandverfugbarkeit-gewerbe-berlin-lor-kiez-2018,"Senatsverwaltung für Wirtschaft, Energie und Bertriebe"
290,breitbandversorgung-berlin-2017-privatverfugbarkeiten,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
291,breitbandversorgung-berlin-gewerbe-2017,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
292,breitbandversorgung-berlin-privatverfugbarkeiten-2018,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
293,brennstoffeinsatz-fur-genehmigungsbedurftige-anlagen,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
294,brennstoffeinsatz-genehmigungsbedurftiger-feuerungsanlagen-2016-umweltatlas-wfs-6309017a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
295,brennstoffeinsatz-genehmigungsbedurftiger-feuerungsanlagen-2016-umweltatlas-wms-05bf6b92,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
296,bruttoendenergieverbrauch-nach-bereichen,Länderarbeitskreis Energiebilanzen
297,bruttoenergieverbrauch-nach-bereichen,Statistisches Landesamt Bremen
298,bruttoinlandsprodukt-im-land-berlin,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
299,bsr-entsorgungsbilanz-2007-2012,Berliner Stadtreinigung (BSR)
300,bsr-recyclingh-fe-und-abfall-abc,Berliner Stadtreinigung (BSR)
301,bsr-stra-enreinigung-verzeichnisse-und-reinigungsklassen,Berliner Stadtreinigung (BSR)
302,bundesfernstrassen-atom-1794071d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
303,bundesfernstrassen-wms-d22eef8a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
304,bundestagswahl-2009-in-berlin-nach-wahlbezirken-endg-ltiges-ergebnis,Amt für Statistik Berlin-Brandenburg
305,bundestagswahl-2013-in-berlin-nach-wahlbezirken-endg-ltiges-ergebnis,Amt für Statistik Berlin-Brandenburg
306,co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-umweltatlas-38882f17,"Landesamt für Arbeitsschutz, Gesundheitsschutz und technische Sicherheit Berlin"
307,co2-emissionen-durch-anlagen-nach-dem-treibhausgas-emissionshandelsgesetz-tehg-umweltatlas-81f53829,"Landesamt für Arbeitsschutz, Gesundheitsschutz und technische Sicherheit Berlin"
308,co2-emissionen-durch-anlagen-nach-tehg,Senatsverwaltung für Wirtschaft
309,co2-emmissionen-aus-dem-primarenergieverbrauch-2014,Länderarbeitskreis Energiebilanzen
310,daten-ausfall-halbring-fur-energyhack-2015,Stromnetz Berlin GmbH
311,daten-ausfall-netzstation-fur-energyhack-2015,Stromnetz Berlin GmbH
312,daten-ausfall-uw-gruppe-fur-energyhack-2015,Stromnetz Berlin GmbH
313,daten-berlin-de-metadaten,BerlinOnline Stadtportal GmbH & Co KG
314,datenportal-jahresruckblick-2018,BerlinOnline Stadtportal GmbH & Co. KG
315,dbpedia,DBpedia.org
316,ddb-api,Deutsche Digitale Bibliothek
317,denkmalkarte-berlin-atom-1892d073,Landesdenkmalamt Berlin
318,denkmalliste-des-landes-berlin,Landesdenkmalamt
319,detailnetz-bauwerke-wfs-eb1d1431,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
320,detailnetz-berlin-wms-21d8f23d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
321,detailnetz-strassenabschnitte-wfs-9051fc61,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
322,differenzbilanzierung-2011-berlin,Stromnetz Berlin GmbH
323,differenzbilanzierung-2012-berlin,Stromnetz Berlin GmbH
324,differenzbilanzierung-2013-berlin,Stromnetz Berlin GmbH
325,differenzbilanzierung-2014-berlin,Stromnetz Berlin GmbH
326,differenzbilanzierung-2015-berlin,Stromnetz Berlin GmbH
327,differenzbilanzierung-2016-berlin,Stromnetz Berlin GmbH
328,differenzbilanzierung-2017-berlin,Stromnetz Berlin GmbH
329,differenzbilanzierung-2018-berlin,Stromnetz Berlin GmbH
330,digitale-color-infrarot-orthophotos-2005-dop20cir-atom-7893e71b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
331,digitale-color-infrarot-orthophotos-2005-dop20cir-wms-d6e38660,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
332,digitale-color-infrarot-orthophotos-2010-dop20cir-atom-3c9a5444,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
333,digitale-color-infrarot-orthophotos-2010-dop20cir-atom-4c1b44d8,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
334,digitale-color-infrarot-orthophotos-2015-dop20cir-sommerbefliegung-atom-1658a8b9,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
335,digitale-farbige-orthophotos-2004-dop25rgb-atom-22a3d06b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
336,digitale-farbige-orthophotos-2004-dop25rgb-atom-81c9e52b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
337,digitale-farbige-orthophotos-2007-dop20rgb-atom-0b48cfb3,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
338,digitale-farbige-orthophotos-2007-dop20rgb-atom-d2078ad6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
339,digitale-farbige-orthophotos-2009-dop20rgb-atom-3169852e,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
340,digitale-farbige-orthophotos-2010-dop20rgb-atom-2a77c880,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
341,digitale-farbige-orthophotos-2010-dop20rgb-atom-5661b5ed,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
342,digitale-farbige-orthophotos-2011-dop20rgb-atom-23229263,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
343,digitale-farbige-orthophotos-2014-dop20rgb-atom-777f68c7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
344,digitale-farbige-orthophotos-2014-dop20rgb-atom-794b7e02,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
345,digitale-farbige-orthophotos-2015-dop20rgb-atom-6787eaec,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
346,digitale-farbige-orthophotos-2016-dop20rgb-atom-4b447a4e,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
347,digitale-farbige-orthophotos-2017-dop20rgb-atom-a7085936,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
348,digitale-farbige-orthophotos-2017-dop20rgb-atom-e98a56c9,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
349,digitale-farbige-orthophotos-2018-dop20rgb-wms-571d6f54,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
350,digitale-farbige-orthophotos-2019-dop20rgb-wms-21797ced,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
351,digitale-farbige-trueorthophotos-2013-wms-f5d2a635,"Senatsverwaltung für Wirtschaft, Technologie und Forschung"
352,digitale-innenstadt,Senatsverwaltung für Stadtentwicklung und Umwelt
353,digitale-schwarz-weiss-orthophotos-2006-dop15pan-atom-c4d6aadf,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
354,digitale-schwarz-weiss-orthophotos-2006-dop15pan-atom-fe3eb6e4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
355,digitale-topographische-karte-1-100-000-dtk100-wms-0393bf33,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
356,digitale-topographische-karte-1-10-000-dtk10-atom-cec83f92,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
357,digitale-topographische-karte-1-10-000-dtk10-wms-78bd58af,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
358,digitale-topographische-karte-1-25-000-dtk25-atom-b77ed5fa,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
359,digitale-topographische-karte-1-25-000-dtk25-wms-6d772bb5,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
360,digitale-topographische-karte-1-50-000-dtk50-atom-0218daad,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
361,digitale-topographische-karte-1-50-000-dtk50-wms-dc26b74a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
362,doppelhaushalt-2014-2015,Senatsverwaltung für Finanzen
363,doppelhaushalt-2016-2017,Senatsverwaltung für Finanzen
364,doppelhaushalt-2018-2019,Senatsverwaltung für Finanzen
365,dxf,Berliner Vermessungsämter
366,dynamikindex-2013-wms-c75f34bf,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
367,dynamik-index-2015-lor-wms-63a9c3b5,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
368,eeg-einspeisung-berlin,Stromnetz Berlin GmbH
369,efre-geforderte-vorhaben-des-landes-berlin-2014-2020,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
370,einfache-wohnlage-einschl-larmbelastung-2014-wms-07509a8c,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
371,einschulbereiche-geometrien-in-berlin-2016,Amt für Statistik Berlin-Brandenburg
372,einschulbereiche-geometrien-in-berlin-2017,Amt für Statistik Berlin-Brandenburg
373,einschulbereiche-geometrien-schuljahr-2018-2019,Amt für Statistik Berlin-Brandenburg
374,einschulbereiche-geometrien-schuljahr-2019-2020,Amt für Statistik Berlin-Brandenburg
375,einspeisung-biomassestrom-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
376,eintrittspreisregelungen-offentlich-geforderter-berliner-kultureinrichtungen,Senatskanzlei – Kulturelle Angelegenheiten
377,einwohnerdichte-2014-umweltatlas-wfs-4470446d,Amt für Statistik Berlin-Brandenburg
378,einwohnerdichte-2016-umweltatlas-wms-8a212a8c,Amt für Statistik Berlin-Brandenburg
379,einwohnerinnen-einwohner-migrationsh-berlin-lor-planungsr-am-31-12-2018,Amt für Statistik Berlin-Brandenburg
380,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-am-31-12-2015,Amt für Statistik Berlin-Brandenburg
381,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-am-31-12-2016,Amt für Statistik Berlin-Brandenburg
382,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-am-31-12-2017,Amt für Statistik Berlin-Brandenburg
383,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-am-31-12-2018,Amt für Statistik Berlin-Brandenburg
384,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-nach-wohndauer-am-31-12-2015,Amt für Statistik Berlin-Brandenburg
385,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-nach-wohndauer-am-31-12-2016,Amt für Statistik Berlin-Brandenburg
386,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-nach-wohndauer-am-31-12-2017,Amt für Statistik Berlin-Brandenburg
387,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsraumen-nach-wohndauer-am-31-12-2018,Amt für Statistik Berlin-Brandenburg
388,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2001,Amt für Statistik Berlin-Brandenburg
389,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2002,Amt für Statistik Berlin-Brandenburg
390,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2003,Amt für Statistik Berlin-Brandenburg
391,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2004,Amt für Statistik Berlin-Brandenburg
392,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2005,Amt für Statistik Berlin-Brandenburg
393,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2006,Amt für Statistik Berlin-Brandenburg
394,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2007,Amt für Statistik Berlin-Brandenburg
395,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2008,Amt für Statistik Berlin-Brandenburg
396,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2009,Amt für Statistik Berlin-Brandenburg
397,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2010,Amt für Statistik Berlin-Brandenburg
398,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2011,Amt für Statistik Berlin-Brandenburg
399,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2012,Amt für Statistik Berlin-Brandenburg
400,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2013,Amt für Statistik Berlin-Brandenburg
401,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-am-31-12-2014,Amt für Statistik Berlin-Brandenburg
402,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2007,Amt für Statistik Berlin-Brandenburg
403,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2008,Amt für Statistik Berlin-Brandenburg
404,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2009,Amt für Statistik Berlin-Brandenburg
405,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2010,Amt für Statistik Berlin-Brandenburg
406,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2011,Amt für Statistik Berlin-Brandenburg
407,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2012,Amt für Statistik Berlin-Brandenburg
408,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2013,Amt für Statistik Berlin-Brandenburg
409,einwohnerinnen-und-einwohner-in-berlin-in-lor-planungsr-umen-nach-wohndauer-am-31-12-2014,Amt für Statistik Berlin-Brandenburg
410,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2011,Amt für Statistik Berlin-Brandenburg
411,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2012,Amt für Statistik Berlin-Brandenburg
412,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2013,Amt für Statistik Berlin-Brandenburg
413,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2014,Amt für Statistik Berlin-Brandenburg
414,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2016,Amt für Statistik Berlin-Brandenburg
415,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2017,Amt für Statistik Berlin-Brandenburg
416,einwohnerinnen-und-einwohner-in-den-ortsteilen-berlins-am-30-06-2018,Amt für Statistik Berlin-Brandenburg
